Faction,#,Rarity,Type,Name,Point Cost,Masts,Cargo,Base Move,Cannons,Link,Ability,Flavor Text,Treasure Values,SheetName,Set,Edits Log,"If you see something in this Master Spreadsheet that you know is incorrect, message me at any of the Pirates CSG community sites or a7xfanben@gmail.com.  Thanks!"
Spanish,58,Rare,Ship,La Manila,13.0,5.0,6.0,S,4S-4S-4L-4S-4S,,Ramming cannot eliminate this ship's masts.,"La Manila is the largest Spanish ship in the western Pacific, and the flagship of many Spanish fleets in Asian waters.",,Mysterious Islands,,,
Spanish,59,Uncommon,Ship,El Galeon De Gibraltar,14.0,4.0,4.0,L,3S-3L-3L-3S,,This ship gets +1 to her boarding rolls. She gets +2 instead if her opponent is a submarine.,This ship's crew won fame for sinking a submarine by dropping cannonballs over the side to pound the submersible's hull as she passed below.,,Mysterious Islands,,,
Spanish,60,Uncommon,Ship,El Corazon Dorado,13.0,4.0,3.0,S+L,3L-3L-3L-4L,,"Schooner. Once per turn, you may reroll any die roll you make for this ship; you must use the second die roll result.",Spanish nobility journeying to Pacific colonies often use the luxurious officers' quarters aboard El Corazon Dorado.,,Mysterious Islands,,,
Spanish,61,Uncommon,Ship,La Colera,12.0,3.0,4.0,L,3S-3S-3S,Luis Zuan,Broadsides Attack.,"Under Capitan Zuan the crew of La Colera ignore the events of the past, instead blaming all countries for the loss of Spanish pride and power in the New World.",,Mysterious Islands,,,
Spanish,62,Uncommon,Ship,El Villalobos,7.0,2.0,2.0,S+S,4S-5S,,"On the turn this ship is pinned, eliminate one crew and one mast from the rammed ship.","Since being disastrously boarded, the disgraced capitan of El Villalobos keeps several deck cannons constantly loaded with chainshot for the next time an enemy comes too close.",,Mysterious Islands,,,
Spanish,63,Common,Ship,El Relampago,12.0,3.0,4.0,L,3S-2S-3S,,This ship can shoot at submerged ships within S of her.,Capitan Tito and his “Lightning” have hunted submersible vessels with a vengeance since one sank a Spanish galleon captained by his son.,,Mysterious Islands,,,
Spanish,64,Common,Ship,La Sirviente,14.0,3.0,3.0,S+L,2L-2S-2L,The Mask,"Schooner. As part of a move action, this ship may initiate a boarding party against a ship up to S away from her, without having to ram. The boarded ship may not use any boarding bonuses.","Either daring or mad, the Mask and his crew are well known for swinging over open water to board and assault enemy vessels before the ships are in contact, with extra gold going to the sailor exhibiting the most creative maneuver.",,Mysterious Islands,,,
Spanish,65,Common,Ship,El Extremadura,13.0,3.0,4.0,L,2S-2L-2S,Alejandro Malaspina,Schooner. This ship gets +1 to her boarding rolls. She gets +2 instead if her opponent is a sea monster.,"An aging schooner that once patrolled the Pacific coast of the Americas, El Extremadura was sent west by the Crown after Mexico won its independence.",,Mysterious Islands,,,
Spanish,66,Common,Ship,La Saragoza,8.0,2.0,5.0,S,4L-4L,,One of this ship's treasures is worth +1 gold when she docks at your home island.,"Sailors aboard La Saragossa take inspiration from the once-besieged city for which the ship is named. In three decades on the sea, the ship has never been captured.",,Mysterious Islands,,,
Spanish,67,Common,Ship,San Theodora,9.0,2.0,5.0,S,4L-5L,,"After looking at treasure on a wild island, you may trade any one treasure from that island for a random treasure on any other wild island. This ship must load the traded treasure.",Few believe stories that the San Theodora is crewed by monks searching for a holy artifact brought to the Mysterious Islands by a Spanish outlaw.,,Mysterious Islands,,,
Spanish,68,Rare,Ship,La Ebro ,7.0,1.0,2.0,S+L,2L,,This ship ignores terrain when she is given a move action (islands are not terrain).,Capitan Espinosa firmly believes that the Mysterious Islands are all that remain of the Terra Australis described by Aristotle.,,Mysterious Islands,,,
Spanish,69,Rare,Crew,Luis Zuan  ,7.0,,,,,La Colera,This ship may move and shoot using the same move action. This ship gets +1 to her cannon rolls against any non-Spanish ship.,"When his uncles left the employ of Spain to be pirates, the family name was ruined. A child at the time, Luis remembers the anger he felt at his family's treachery. He has vowed to prove that the Zuan family is loyal to the Crown, and he will do anything to erase the past.",,Mysterious Islands,,,
Spanish,070a,Common,Crew,The Mask,7.0,,,,,La Sirviente,"This ship may move and shoot using the same move action. As part of a move action, this ship may initiate a boarding party against a ship up to S away from her, without having to ram. The boarded ship may not use any boarding bonuses.","Who is the Mask? That is the question running through the court of Spain. With victories against Spain's enemies (both real and imagined) and a flair for self promotion, the Mask has won the backing of Spain's Crown and its ladies.",,Mysterious Islands,,,
French,070b,Common,Crew,Henri Diop,2.0,,,,,All French Ships,This ship gets +1 to her cannon rolls against Mercenary ships.,"After he was captured by mercenaries during a raid led by Count Gustov on his coastal African home, he escaped to Paris to become an expert on mercenary ships and tactics.",,Mysterious Islands,,,
Spanish,071a,Common,Crew,Alejandro Malaspina,3.0,,,,,El Extremadura,"Once per turn, if this ship is within S of an island, you may mark the island as explored without docking at it. The island becomes unexplored in regards to all other players.","Italian by birth, but backed by the Spanish Crown, Malaspina mapped the Pacific from the coast of the Americans to the Philippines. His knowledge of Spanish holdings and his grand plan for global unity are visionary.",,Mysterious Islands,,,
French,071b,Common,Crew,Pierre Aronnax,5.0,,,,,All French Ships,This ship can shoot at submerged ships within S of her.,"A scholar and expert on sea life, Aronnax's goal is to discover what makes mercenaries tick, so that he can better answer questions of the sea and of man.",,Mysterious Islands,,,
Spanish,72,Uncommon,Crew,Firepot Specialist,2.0,,,,,,"Once per turn when this ship is given a shoot action, one of her cannons may shoot a firepot at a target within S of her. Declare which cannon will shoot the firepot before rolling the d6. If it hits, the target's controller replaces one of her masts with a fire mast. At the beginning of every turn, roll one d6 for each fire mast. On a result of 6, remove the fire mast; on a 1–3, the ship's controller replaces another of her masts with a fire mast. When a ship has only fire masts, she must be scuttled on her next turn. When a ship docks at her home island or a fort, remove all of her fire masts as a free action.",,,Mysterious Islands,,,
French,73,Rare,Ship,L'Aube,15.0,5.0,4.0,L,4L-4L-4L-4L-4L,,This ship gets +1 to her cannon rolls against any ship.,Even the battle-hardened crew of L'Aube can't help but smile at the antics of the trained monkeys brought on board by their capitaine.,,Mysterious Islands,,,
French,74,Uncommon,Ship,La Martinette,12.0,4.0,4.0,S,3S-3L-3L-3S,,Crew of any nationality may use their abilities on this ship.,"Featuring sailors from around the world, the crew of La Martinette are bound together by the rigid military discipline of their officers.",,Mysterious Islands,,,
French,75,Uncommon,Ship,Le Flamberge,12.0,4.0,3.0,L,3S-3S-3S-3S,,Schooner. This ship's crew cannot be eliminated unless she sinks.,"Named for the sword of the legendary Charlemagne, the “Flame Cutter” has a skilled and dedicated crew composed of the best French sailors.",,Mysterious Islands,,,
French,76,Uncommon,Ship,Le Descharges,13.0,3.0,5.0,S+S,2S-2L-2S,,"If this ship wins a boarding party, she may take as much treasure from the other ship as she wants, up to her available cargo space.","Many of the sailors aboard Le Descharges came fresh from the academy at Brest, ill prepared for the bloody battles they've seen in the Islands.",,Mysterious Islands,,,
French,77,Uncommon,Ship,Le Vercingetorix,8.0,2.0,3.0,L,3L-3L,,Ramming cannot eliminate this ship's masts.,"Though Le Vercingetorix is named for an ancient Gaulish chieftain, her steel-riveted hull marks her as one of the newer ships in the French fleet.",,Mysterious Islands,,,
French,78,Common,Ship,Le Rocher Noir,11.0,3.0,2.0,S+L,3S-3S-3S,,This ship can shoot at submerged ships within S of her.,"Capitaine Nash has nerves of steel, and what sometimes seems like a death wish, as he insists his vessel carry only the most dangerous cargo in the Mysterious Islands.",,Mysterious Islands,,,
French,79,Common,Ship,L'Espadon,12.0,3.0,3.0,S+L,2S-2S-2S,,This ship gets +1 to her boarding rolls. She gets +2 instead if her opponent is a submarine.,"Preferring boarding to being boarded, the crew of L'Espadon brag that no enemy has ever set foot on her decks.",,Mysterious Islands,,,
French,80,Common,Ship,Le Petit Dauphin,9.0,3.0,4.0,L,4S-4L-4S,,"Schooner. Once per turn, this ship may move S after loading treasure.",Construction of Le Petit Dauphin was funded by a wealthy French nobleman who secretly joined her crew as a deckhand to sail the seas in search of adventure.,,Mysterious Islands,,,
French,81,Common,Ship,Le Lache du Calvados,11.0,2.0,3.0,S+S,2S-3S,,This ship cannot be shot at by ships within S of her.,French sailors ordered to serve aboard the “Coward of Calvados” throw themselves into battle with ferocious courage to prove that the ship was not named for them.,,Mysterious Islands,,,
French,82,Common,Ship,L'Emeraude,7.0,2.0,2.0,S+L,4S-4L,,"If this ship shoots at a ship that was previously shot at by another ship this turn, she gets +1 to her cannon rolls against that ship this turn.","Since coming to the Mysterious Islands, the masts and planks of L'Emeraude have begun to sprout shoots and leaves as if they were still alive, leaving the ship's crew curious and slightly disturbed.",,Mysterious Islands,,,
French,83,Rare,Ship,La Crete Argentee,14.0,1.0,2.0,L,5L,,Friendly ships within S of this ship get +1 to their cannon rolls.,"Carrying messages and supplies among the French fleet in the Islands, the “Silver Crest” boasts striped sails that are always a welcome sight to French sailors.",,Mysterious Islands,,,
French,84,Rare,Crew,Ned Lands,6.0,,,,,All French Ships,This ship gets +1 to her boarding rolls. She gets +2 instead if her opponent is a sea monster or submarine.,"Hailing from Canada, Ned Lands' reputation as a harpooner was solidified when he became the only man ever to have speared a kraken and lived to tell about it. His search for the mysterious sea serpent and the even more mysterious “submarines” has kept him out at sea.",,Mysterious Islands,,,
French,85,Uncommon,Crew,Firepot Specialist,2.0,,,,,,"Once per turn when this ship is given a shoot action, one of her cannons may shoot a firepot at a target within S of her. Declare which cannon will shoot the firepot before rolling the d6. If it hits, the target's controller replaces one of her masts with a fire mast. At the beginning of every turn, roll one d6 for each fire mast. On a result of 6, remove the fire mast; on a 1–3, the ship's controller replaces another of her masts with a fire mast. When a ship has only fire masts, she must be scuttled on her next turn. When a ship docks at her home island or a fort, remove all of her fire masts as a free action.",,,Mysterious Islands,,,
American,86,Rare,Ship,USS Stephens,20.0,5.0,4.0,L,3S-3L-2L-3L-3S,,"This ship may move and shoot using the same move action. After this ship resolves a shoot action, she may move as a free action.","Under the command of Willeford, USS Stephens is an agile and dangerous vessel that has sailed circles around smaller and faster ships.",,Mysterious Islands,,,
American,87,Rare,Ship,USS Lamon,12.0,2.0,2.0,S+S,3S-3S,Captain Montana Mays,"Submarine. If submerged, this ship can ram another ship (then move away) and then initiate a boarding party against that ship.","This submersible was called the Narwhal before an American crew captured her from Nemo and renamed her for the friend and confidant of President Lincoln, who led them and perished in battle.",,Mysterious Islands,,,
American,88,Uncommon,Ship,USS Eagan,15.0,4.0,4.0,L,2S-2L-2L-2S,,This ship can shoot at submerged ships within S of her.,"The crew of USS Eagan works closely with the brilliant engineers at the Gosport Navy Yard, who successfully duplicated the depth charges invented by the English.",,Mysterious Islands,,,
American,89,Uncommon,Ship,Grampus,15.0,4.0,3.0,S+L,3S-3S-3L-3L,,Schooner. This ship gets +1 to her boarding rolls. She gets +2 instead if her opponent is a sea monster.,"Since coming to the Mysterious Islands, the good men who crew the Grampus have been haunted by nightmares of mutiny and a dark end.",,Mysterious Islands,,,
American,90,Uncommon,Ship,USS Paladin,12.0,3.0,4.0,L,2S-3S-2S,Shinji Smith,This ship gets +1 to her boarding rolls. She gets +2 instead if her opponent is a submarine.,"A silver stallion on her masthead, USS Paladin sailed out of San Francisco riding the wind that called her to the most savage parts of the Mysterious Islands.",,Mysterious Islands,,,
American,91,Uncommon,Ship,USS Quigley,8.0,2.0,3.0,L,2L-2L,,"Once per turn when this ship hits an enemy ship, also eliminate one crew from that ship.","When not taking part in endless target practice, the crew of USS Quigley work endless hours to keep her hull a bright red and her trim a brilliant blue.",,Mysterious Islands,,,
